player_id,player_name,team_abbreviation,team_short_name,team_name,position,minutes_played,goals_added_raw_dribbling,goals_added_raw_fouling,goals_added_raw_interrupting,goals_added_raw_passing,goals_added_raw_receiving,goals_added_raw_shooting,goals_added_above_avg_dribbling,goals_added_above_avg_fouling,goals_added_above_avg_interrupting,goals_added_above_avg_passing,goals_added_above_avg_receiving,goals_added_above_avg_shooting,season_name,base_salary,guaranteed_compensation,mlspa_release,birth_date,nationality,height_ft,height_in,weight_lb
e7Mzl0nXqr,Miguel Trauco,SJE,San Jose,San Jose Earthquakes,FB,2223,0.1013,-0.4017,1.3439,1.9933,0.1254,0.4468,-0.0699,-0.2961,-0.0777,1.0827,-0.3961,0.1674,2023,500000,550000,2023-09-15,1992-08-25,Peru,5,9,143
e7Mzlg8Xqr,Hassan Ndam,NYRB,New York,New York Red Bulls,CB,786,0.0207,-0.0354,0.8849,0.4014,0.1071,0.1444,-0.0006,0.0351,0.2929,-0.0177,-0.1067,0.0355,2023,88200,88200,2023-09-15,1998-10-29,Cameroon,6,4,194
e7MzXrOqr0,Víctor Vázquez,TOR,Toronto,Toronto FC,W,297,-0.1055,-0.0035,0.3537,0.2522,0.0724,0.0499,-0.1328,-0.0072,0.1638,0.1767,-0.1244,-0.0473,2023,268000,301500,2023-09-15,1987-01-20,Spain,5,9,157
e7MzZ63OMr,Bernard Kamungo,FCD,Dallas,FC Dallas,W,729,0.3665,0.3286,0.2811,-0.0833,1.3227,0.7002,0.2759,0.2583,-0.0621,-0.0663,0.4614,0.3119,2023,85444,85444,2023-09-15,2002-01-01,Tanzania,5,9,150
e7MzZozPMr,Jojea Kwizera,MTL,Montréal,CF Montréal,FB,159,-0.0076,-0.0147,0.0659,0.0590,0.0202,0.0231,-0.0201,-0.0072,-0.0347,-0.0058,-0.0159,0.0039,2023,68775,68775,2023-09-15,NA,DR Congo,NA,NA,NA
e7MzZpaXMr,Josh Bauer,NSH,Nashville,Nashville SC,CB,578,-0.0024,-0.0752,0.4814,0.1936,0.1377,0.0104,-0.0234,-0.0267,0.0512,-0.0913,-0.0384,-0.0775,2023,89716,89716,2023-09-15,NA,USA,NA,NA,NA
e7MzZprjMr,William Agada,SKC,Kansas City,Sporting Kansas City,ST,799,-0.7520,0.2452,0.1840,-0.7620,2.4182,0.6350,-0.6370,0.1429,-0.1098,-0.5205,0.8826,0.0781,2023,225000,271875,2023-09-15,1999-09-17,Nigeria,5,9,165
EGMP1jAA5a,Frankie Amaya,NYRB,New York,New York Red Bulls,CM,2440,0.4593,-0.0730,1.8758,1.1655,0.8815,0.8808,0.2258,-0.0321,0.1325,0.2517,-0.0629,0.3064,2023,350000,406406,2023-09-15,2000-09-26,USA,5,4,139
EGMP1wzA5a,Tate Schmitt,HOU,Houston,Houston Dynamo FC,FB,441,0.0797,-0.0188,0.1460,0.1337,0.2580,0.0948,0.0450,0.0020,-0.1331,-0.0461,0.1579,0.0415,2023,85444,85444,2023-09-15,1997-05-28,USA,5,11,161
EGMPlOjkMa,Felipe Mora,POR,Portland,Portland Timbers FC,ST,904,-0.0836,0.0753,0.2991,-0.6177,2.1082,0.8982,0.0405,-0.0464,-0.0210,-0.3258,0.3341,0.2530,2023,120000,317750,2023-09-15,1993-08-02,Chile,5,7,150
EGMPlpRxMa,Gyasi Zardes,ATX,Austin,Austin FC,ST,1610,0.0485,0.0511,0.7027,-0.5156,3.0479,0.7411,0.2911,-0.1618,0.1269,0.0028,-0.1206,-0.4033,2023,800000,800000,2023-09-15,1991-09-02,USA,6,2,176
EGMPn03kqa,Isaiah Parente,CLB,Columbus,Columbus Crew,ST,81,0.0412,-0.0008,0.1091,-0.0224,0.1471,0.0945,0.0427,-0.0077,0.0715,-0.0260,0.0435,0.0524,2023,85444,89444,2023-09-15,2000-03-16,USA,5,10,150
EGMPn164qa,Wilder Cartagena,ORL,Orlando City,Orlando City SC,DM,2355,-0.0047,-0.2485,1.6485,1.0436,0.3221,0.2819,-0.2647,-0.1501,-0.1590,-0.0411,-0.3495,-0.1592,2023,348000,388250,2023-09-15,1994-09-23,Peru,5,11,159
EGMPnReVqa,Anderson Julio,RSL,Salt Lake,Real Salt Lake,ST,1438,-0.6506,0.0026,0.7469,-1.0415,3.0131,0.9964,-0.4458,-0.1846,0.2315,-0.5931,0.2231,-0.0131,2023,750000,820000,2023-09-15,1996-05-31,Ecuador,5,11,154
EGMPR64xqa,Noah Cobb,ATL,Atlanta,Atlanta United FC,CB,218,-0.0292,-0.0047,0.0795,0.0035,-0.0030,0.0000,-0.0335,0.0180,-0.0892,-0.1155,-0.0512,-0.0244,2023,67360,67360,2023-09-15,NA,NA,NA,NA,NA
EGMPVykqaY,Andreu Fontàs,SKC,Kansas City,Sporting Kansas City,CB,3048,0.4888,-0.2270,2.1676,3.1462,0.2797,0.5040,0.4293,0.0902,-0.1913,1.4817,-0.3938,0.1631,2023,450000,450000,2023-09-15,1989-11-14,Spain,5,11,159
EGMPy6A5aY,Chris Mavinga,LAG,LA Galaxy,LA Galaxy,CB,1256,0.1437,-0.2605,1.2462,0.1588,0.2594,0.1287,0.1113,-0.1374,0.2928,-0.5088,-0.0189,-0.0130,2023,399996,452496,2023-09-15,1991-05-26,DR Congo,6,0,172
EGMPZ0m3qa,Juan Mosquera,POR,Portland,Portland Timbers FC,FB,2658,0.7537,0.0304,1.3818,1.3547,1.2016,0.5177,0.5242,0.1291,-0.2715,0.3432,0.4462,0.1244,2023,184000,209667,2023-09-15,2002-09-05,Colombia,5,11,159
EGMPZ36rqa,Luke Haakenson,NSH,Nashville,Nashville SC,W,356,0.0037,-0.0095,0.1277,-0.1968,0.2555,0.0260,-0.0264,-0.0370,-0.0500,-0.2138,-0.1381,-0.1477,2023,88200,88200,2023-09-15,1997-09-10,USA,5,10,174
EGMPZGYrqa,Stephen Turnbull,NYC,New York City,New York City FC,FB,552,-0.1683,-0.0446,0.4515,0.0023,0.2032,0.0119,-0.2118,-0.0186,0.1023,-0.2227,0.0779,-0.0548,2023,85444,85444,2023-09-15,1998-03-13,USA,NA,NA,NA
EGMPZny0qa,Aaron-Salem Boupendza,CIN,Cincinnati,FC Cincinnati,ST,935,0.9208,0.0791,0.3748,-1.1040,2.5905,1.0904,1.0959,-0.0522,0.0615,-0.7537,0.6254,0.3944,2023,720000,1127600,2023-09-15,1996-08-07,Gabon,NA,NA,NA
EGMPZOJVqa,Alan Velasco,FCD,Dallas,FC Dallas,W,2453,0.6557,0.0138,1.4165,-0.7948,1.0340,0.9964,0.3271,-0.2345,0.2699,-0.9295,-1.7375,-0.3001,2023,1200000,1401000,2023-09-15,2002-07-27,Argentina,5,6,139
EGMPZpX6qa,Nnamdi Chinonso Offor,MTL,Montréal,CF Montréal,ST,1715,-0.7409,0.0941,0.5588,-1.3778,5.0166,0.7885,-0.4713,-0.1287,-0.0565,-0.8516,1.6431,-0.4256,2023,200000,257875,2023-09-15,2000-05-27,Nigeria,NA,NA,NA
eV5D0G2Z5K,Alvas Powell,CIN,Cincinnati,FC Cincinnati,CB,1348,0.0720,0.0031,0.8995,0.3160,0.2481,0.1690,0.0086,0.0857,-0.0090,-0.2635,-0.1484,-0.0206,2023,190000,207000,2023-09-15,1994-07-18,Jamaica,6,0,165
eV5D0wXE5K,Gadi Kinda,SKC,Kansas City,Sporting Kansas City,CM,1233,0.4393,0.5527,0.5738,0.8751,1.1465,0.5472,0.3436,0.5521,-0.2596,0.4972,0.5275,0.2055,2023,850000,918000,2023-09-15,1994-03-23,Israel,5,8,146
eV5D2RJAQK,Noel Caliskan,POR,Portland,Portland Timbers FC,CM,298,-0.0092,0.1402,0.0862,-0.0836,0.1040,0.0292,-0.0388,0.1470,-0.1304,-0.2012,-0.0041,-0.0376,2023,67360,67360,2023-09-15,2000-08-29,Germany,NA,NA,NA
eV5D9A9qKn,Sebastián Blanco,POR,Portland,Portland Timbers FC,W,527,0.0312,0.0362,0.1452,0.0972,0.2060,0.1450,-0.0578,-0.0083,-0.1169,0.0468,-0.3022,-0.1056,2023,1380000,1748000,2023-09-15,1988-03-15,Argentina,5,6,141
eV5Dk7vaMK,Max,COL,Colorado,Colorado Rapids,AM,725,-0.2820,0.0108,1.0109,-0.0011,0.6215,0.3094,-0.3743,-0.0274,0.5907,-0.2550,0.0942,0.0274,2023,232000,313360,2023-09-15,2001-05-12,Brazil,NA,NA,NA
eV5Dk92mMK,Kendall Burks,CHI,Chicago,Chicago Fire FC,CB,583,0.0141,-0.2843,0.2478,0.1874,0.1082,0.0522,-0.0148,-0.2387,-0.1758,-0.0989,-0.0256,-0.0195,2023,88200,88200,2023-09-15,1999-10-08,USA,NA,NA,NA
eV5DkdWnMK,Cassius Mailula,TOR,Toronto,Toronto FC,W,80,-0.1733,0.0215,0.0605,-0.0538,0.2726,0.1252,-0.1763,0.0164,0.0183,-0.0566,0.1809,0.0868,2023,275000,291003,2023-09-15,2001-06-12,South Africa,NA,NA,NA
eV5Dky89MK,Nelson Palacio,RSL,Salt Lake,Real Salt Lake,CM,1158,-0.0006,-0.0312,0.8527,0.2523,0.1068,0.1072,-0.1035,-0.0252,0.0538,-0.1352,-0.3960,-0.1911,2023,300000,343167,2023-09-15,2001-06-16,Colombia,5,9,176
eV5DL18a5K,Jakob Glesnes,PHI,Philadelphia,Philadelphia Union,CB,3152,0.4490,-0.4490,3.0603,2.5076,0.3828,0.3960,0.3875,-0.1209,0.6210,0.7863,-0.3136,0.0434,2023,900000,1038125,2023-09-15,1994-03-25,Norway,6,2,185
eV5DL1xR5K,Sean Zawadzki,CLB,Columbus,Columbus Crew,CB,1985,0.1929,0.0544,1.8336,0.7530,0.2473,0.3357,0.0701,0.1409,0.4322,-0.0919,-0.5212,-0.0797,2023,88200,93200,2023-09-15,2000-04-21,USA,NA,NA,NA
eV5DL9aZ5K,Luca Petrasso,ORL,Orlando City,Orlando City SC,FB,500,-0.3068,0.0098,0.4293,0.1445,0.1214,0.0419,-0.3621,0.0087,0.1393,-0.0079,-0.1275,-0.0839,2023,85444,94468,2023-09-15,2000-06-16,Canada,5,11,161
eV5DLDVJ5K,Eryk Williamson,POR,Portland,Portland Timbers FC,CM,592,0.1822,0.0015,0.4986,0.1393,0.1628,0.0287,0.1235,0.0149,0.0683,-0.0945,-0.0521,-0.1039,2023,625000,625000,2023-09-15,1997-06-11,USA,5,9,154
eV5DLedE5K,Latif Blessing,TOR,Toronto,Toronto FC,CM,1277,-0.1866,-0.1709,1.4513,-0.2282,0.2995,0.2040,-0.3362,-0.1875,0.6247,-0.6044,-0.4327,-0.1933,2023,600000,665000,2023-09-15,1996-12-30,Ghana,5,7,141
eV5DLWdm5K,Ronald Hernández,ATL,Atlanta,Atlanta United FC,FB,848,0.0616,-0.2458,0.5514,0.3348,0.0453,0.1350,0.0046,-0.1994,-0.0167,-0.0232,-0.2094,0.0050,2023,375000,375000,2023-09-15,1997-09-21,Venezuela,5,7,154
eV5DLY8A5K,Mason Toye,MTL,Montréal,CF Montréal,ST,722,-0.1389,0.2333,0.1911,-0.3022,0.7582,0.4025,-0.0561,0.1461,-0.0809,-0.1122,-0.5549,-0.0790,2023,550000,608000,2023-09-15,1998-10-16,USA,6,3,181
eV5DLYJa5K,Akil Watts,STL,St. Louis,St. Louis City SC,FB,1070,0.1733,-0.0336,0.3656,0.1645,0.1116,0.0295,0.0795,0.0004,-0.3326,-0.2646,-0.2155,-0.1538,2023,67360,67360,2023-09-15,2000-02-04,USA,5,10,159
eV5DWXJMKn,Chicharito,LAG,LA Galaxy,LA Galaxy,ST,751,-0.3418,-0.0267,0.1755,-0.6072,2.1233,0.5882,-0.2012,-0.1321,-0.0761,-0.3258,0.5449,0.0291,2023,6000000,7443750,2023-09-15,1988-06-01,Mexico,5,9,161
eV5DzeZaQK,Leo Chú,SEA,Seattle,Seattle Sounders FC,W,2460,0.4837,-0.0280,0.7544,0.5075,2.5563,1.1656,0.0228,-0.2665,-0.4213,0.4720,-0.0454,-0.0978,2023,550000,550000,2023-09-15,2000-04-06,Brazil,5,10,152
eV5DzJgOQK,Caleb Wiley,ATL,Atlanta,Atlanta United FC,FB,2866,-0.0357,-0.1278,0.5862,0.3249,0.9936,0.3287,-0.3748,-0.1430,-1.0658,-0.4336,-0.5225,-0.4270,2023,85444,87044,2023-09-15,2004-12-22,USA,5,10,161
eV5DzmNmQK,Kipp Keller,ATX,Austin,Austin FC,CB,505,-0.1384,0.0056,0.1178,-0.3700,0.1837,0.0020,-0.1483,0.0582,-0.2730,-0.6458,0.0721,-0.0545,2023,100000,112500,2023-09-15,2000-07-14,USA,6,1,181
eV5Dzr7EQK,Calvin Fodrey,ATX,Austin,Austin FC,FB,46,0.0182,-0.0028,-0.0083,0.0159,0.0292,0.0000,0.0186,-0.0035,-0.0328,0.0091,-0.0100,-0.0151,2023,67360,69360,2023-09-15,2004-02-10,USA,6,2,159
eV5DzXvnQK,Brayan Vera,RSL,Salt Lake,Real Salt Lake,CB,2547,0.0720,-0.4661,3.0827,1.8554,0.0965,0.5200,-0.0001,-0.2225,1.1649,0.5167,-0.4686,0.2317,2023,450000,507000,2023-09-15,1999-01-15,Colombia,5,11,NA
eVq3a0ZgMW,Maikel Chang,RSL,Salt Lake,Real Salt Lake,W,1154,0.0676,-0.0265,0.5375,0.0211,0.8526,0.3795,-0.0759,-0.1232,-0.0158,0.0038,-0.4000,-0.1888,2023,170000,193750,2023-09-15,1991-04-18,Cuba,5,10,174
eVq3a8XyMW,Ismael Tajouri-Shradi,MIN,Minnesota,Minnesota United FC,W,395,0.4106,-0.0122,-0.2036,0.3512,0.3393,0.4008,0.3387,-0.0511,-0.3919,0.3321,-0.0757,0.1980,2023,85444,98777,2023-09-15,1994-03-28,Libya,5,7,152
eVq3apWvMW,Pedro Santos,DCU,D.C. United,D.C. United,FB,1652,-0.2183,-0.2127,1.1646,0.6885,0.5174,0.3389,-0.3869,-0.1928,0.1813,0.1430,-0.1786,-0.0152,2023,350000,390000,2023-09-15,1988-04-22,Portugal,5,10,168
eVq3jBAv5W,Jeremy Ebobisse,SJE,San Jose,San Jose Earthquakes,ST,3331,-1.7239,0.9108,0.9986,-0.9805,5.6008,1.5351,-1.1359,0.4473,-0.1310,0.2307,-1.3007,-0.9227,2023,763980,909863,2023-09-15,1997-02-14,USA,6,0,174
eVq3jBjj5W,Tom Barlow,NYRB,New York,New York Red Bulls,ST,2340,-1.0339,-0.0384,0.9199,-0.3729,3.3181,1.3077,-0.7958,-0.3379,0.0434,0.2201,-0.9581,-0.2869,2023,195000,206625,2023-09-15,1995-07-08,USA,6,2,185
eVq3jWWD5W,Kamil Jozwiak,CLT,Charlotte,Charlotte FC,W,1619,0.5735,0.5490,0.4494,-0.2158,1.6712,0.4057,0.2831,0.4072,-0.3468,-0.2829,0.0487,-0.3858,2023,1100000,1217000,2023-09-15,1998-04-22,Poland,5,9,154
eVq3jx6G5W,Adrián Cubas,VAN,Vancouver,Vancouver Whitecaps FC,DM,2534,0.1370,-0.2082,2.9542,1.7149,0.0941,0.0647,-0.1408,-0.1221,1.0491,0.5800,-0.7152,-0.4503,2023,1050000,1146375,2023-09-15,1996-05-22,Paraguay,5,4,132
eVq3jyYV5W,Justen Glad,RSL,Salt Lake,Real Salt Lake,CB,3180,-0.0631,-0.4458,2.6842,2.5196,0.8202,0.4955,-0.1252,-0.1148,0.2232,0.7830,0.1175,0.1398,2023,725000,905000,2023-09-15,1997-02-28,USA,6,0,146
eVq3jYZv5W,Derrick Jones,CLT,Charlotte,Charlotte FC,DM,2094,-0.1891,-0.2835,1.4202,-0.1071,0.6354,0.3790,-0.3417,-0.2037,-0.0999,-0.9663,-0.1557,-0.0591,2023,325000,347969,2023-09-15,1997-03-03,USA,6,4,176
eVq3r1eD5W,Ronald Donkor,NYRB,New York,New York Red Bulls,AM,63,0.0070,-0.0021,0.0952,-0.1237,0.0096,0.0000,0.0020,-0.0022,0.0549,-0.1494,-0.0251,-0.0186,2023,120000,145400,2023-09-15,2004-11-20,Mali,NA,NA,NA
eVq3rkkw5W,Tomás Avilés,MIA,Miami,Inter Miami CF,CB,972,-0.0988,0.1156,0.9217,0.4136,0.1453,0.1851,-0.1178,0.2167,0.1695,-0.1172,-0.0695,0.0764,2023,360000,387500,2023-09-15,2004-02-03,Argentina,6,1,165
eVq3x19vQW,Daniel Crisostomo,LAFC,Los Angeles FC,Los Angeles FC,CM,323,0.0413,-0.0178,-0.0752,0.0465,0.0342,0.0121,0.0093,-0.0105,-0.3100,-0.0810,-0.0831,-0.0603,2023,85444,85444,2023-09-15,1997-01-16,USA,5,9,170
eVq3xk1VQW,Sebastian Berhalter,VAN,Vancouver,Vancouver Whitecaps FC,DM,1480,0.1311,-0.1070,1.0416,0.8451,0.2726,0.2397,-0.0177,-0.0748,-0.0094,0.2747,-0.2750,-0.0888,2023,150000,160250,2023-09-15,2001-05-10,USA,5,9,154
eVq3xvygQW,Tega Ikoba,POR,Portland,Portland Timbers FC,ST,104,-0.0133,-0.0068,0.0452,-0.0519,0.3562,0.0984,-0.0134,-0.0192,0.0029,-0.0332,0.1920,0.0330,2023,89716,89716,2023-09-15,2003-08-14,USA,6,3,201
eVq3y38yMW,Benjamin Cremaschi,MIA,Miami,Inter Miami CF,CM,1993,-1.2261,0.2279,1.0613,-0.2359,1.5052,0.6398,-1.4667,0.1529,-0.1343,-0.7979,0.1746,-0.0713,2023,67360,69360,2023-09-15,2005-03-02,USA,NA,NA,NA
eVq3ydEvMW,Monsef Bakrar,NYC,New York City,New York City FC,ST,807,0.2455,0.2580,0.2376,-0.2161,2.6449,0.6259,0.3966,0.1447,-0.0328,0.0864,0.9488,0.0251,2023,336000,432720,2023-09-15,2001-01-13,Algeria,6,0,176
eVq3yp76MW,Alonso Martínez,NYC,New York City,New York City FC,W,44,-0.2028,-0.0007,0.0401,-0.0018,0.1500,0.0269,-0.2094,-0.0029,0.0168,-0.0082,0.1156,0.0101,2023,249996,278479,2023-09-15,1998-10-15,Costa Rica,NA,NA,NA
eVq3YXGMWO,Danny Wilson,COL,Colorado,Colorado Rapids,CB,2560,-0.1751,-0.3155,1.7348,1.7027,0.6463,0.4770,-0.2303,-0.0541,-0.2339,0.3169,0.0801,0.1899,2023,330000,354750,2023-09-15,1991-12-27,Scotland,6,2,174
eVq3Z3D5WO,Giorgio Chiellini,LAFC,Los Angeles FC,Los Angeles FC,CB,1937,0.2173,0.0187,1.5069,1.2927,0.2339,0.2830,0.1697,0.2079,0.0258,0.2629,-0.2121,0.0538,2023,1000000,1075000,2023-09-15,1984-08-14,Italy,6,2,187
gjMN614vMK,Ramiro Enrique,ORL,Orlando City,Orlando City SC,ST,1331,-0.2008,-0.1878,0.4659,-0.7260,2.5729,1.1336,-0.0887,-0.3405,-0.0614,-0.4478,0.2979,0.2809,2023,318182,375909,2023-09-15,2001-05-04,Argentina,NA,NA,NA
gjMN6r64MK,Lucas Bartlett,STL,St. Louis,St. Louis City SC,CB,1180,0.0283,-0.1365,0.8510,0.4947,0.3557,0.1945,0.0053,-0.0136,-0.0622,-0.1497,0.0950,0.0625,2023,85444,85444,2023-09-15,1997-07-26,USA,6,3,201
gjMN6wzjMK,Favian Loyola,ORL,Orlando City,Orlando City SC,AM,7,0.0063,0.0034,0.0000,0.0112,-0.0011,0.0000,0.0054,0.0026,-0.0033,0.0087,-0.0080,-0.0036,2023,67360,69495,2023-09-15,2005-05-18,USA,NA,NA,NA
gjMNjAd0MK,Cristian Olivera,LAFC,Los Angeles FC,Los Angeles FC,W,1143,0.1379,0.3594,0.7302,-0.2720,1.8804,0.6377,-0.0192,0.2420,0.2057,-0.2292,0.5125,0.0154,2023,650000,650000,2023-09-15,2002-04-17,Uruguay,5,9,170
gjMNjWyKMK,Alexander Freeman,ORL,Orlando City,Orlando City SC,FB,2,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,-0.0002,0.0001,-0.0013,-0.0008,-0.0005,-0.0002,2023,67360,71360,2023-09-15,2004-08-09,USA,6,2,NA
gjMNrbKMKp,Christian Benteke,DCU,D.C. United,D.C. United,ST,3134,-0.2015,0.4018,1.0630,-1.7421,9.6288,3.1266,0.3853,-0.0382,0.0130,-0.5676,3.0420,0.7934,2023,4250000,4432778,2023-09-15,1990-12-03,Belgium,6,3,183
gjMNRl1pMK,Alex Gersbach,COL,Colorado,Colorado Rapids,FB,276,0.0066,-0.0527,0.3519,-0.0152,0.0105,0.0303,-0.0151,-0.0397,0.1773,-0.1277,-0.0522,-0.0030,2023,230000,270433,2023-09-15,1997-05-08,Australia,6,0,161
gjMNRrgvMK,Liam Fraser,FCD,Dallas,FC Dallas,DM,662,-0.1643,-0.0371,0.2191,0.1902,0.1304,0.0912,-0.2381,-0.0389,-0.2283,-0.0432,-0.1972,-0.0954,2023,130000,157750,2023-09-15,1998-02-13,Canada,6,1,179
gjMNv7PpMK,Aníbal Godoy,NSH,Nashville,Nashville SC,CM,2022,0.1914,-0.3270,1.5536,0.9648,0.4273,0.1460,0.0056,-0.3061,0.1368,0.2527,-0.4088,-0.3551,2023,750000,821250,2023-09-15,1990-02-10,Panama,5,11,159
gjMNvg3KMK,Luis Martins,VAN,Vancouver,Vancouver Whitecaps FC,FB,1814,0.0204,0.0140,0.2234,1.0063,0.0920,0.1205,-0.0918,0.1290,-0.9974,0.1951,-0.3165,-0.0941,2023,300000,300000,2023-09-15,1992-06-10,Portugal,5,10,148
gjMNvjYvMK,Darlington Nagbe,CLB,Columbus,Columbus Crew,CM,3761,0.6813,0.2815,2.0920,0.2970,1.2434,0.5511,0.3540,0.2893,-0.4774,-0.9206,-0.4382,-0.4407,2023,1800000,1800000,2023-09-15,1990-07-19,Liberia,5,9,165
gjMNvnjDMK,Dario Zuparic,POR,Portland,Portland Timbers FC,CB,3107,0.0296,-0.0391,1.5618,0.8133,0.4375,0.2004,-0.0311,0.2843,-0.8427,-0.8834,-0.2490,-0.1471,2023,735000,939200,2023-09-15,1992-05-03,Croatia,6,2,187
gjMNvrO4MK,Steven Moreira,CLB,Columbus,Columbus Crew,CB,3905,0.9605,0.0586,3.5164,3.6673,0.4781,0.1992,0.9045,0.4412,0.5372,1.6247,-0.5683,-0.2993,2023,700000,782708,2023-09-15,1994-08-13,France,5,11,161
gjMNvZdBMK,Yamil Asad,DCU,D.C. United,D.C. United,W,648,-0.3229,0.0101,0.3182,0.0579,0.5986,0.1513,-0.3676,-0.0248,-0.0308,-0.0268,-0.0109,-0.1224,2023,100000,100000,2023-09-15,1994-07-27,Argentina,5,10,163
gOMn66nAMw,Alexander Ring,ATX,Austin,Austin FC,CB,2397,-0.2260,-0.1893,1.3799,1.0585,0.7949,0.3576,-0.3581,-0.0265,-0.3998,-0.0680,0.0391,-0.0493,2023,1500000,1640000,2023-09-15,1991-04-09,Finland,5,10,161
gOMn6n8XMw,Christian Ramirez,CLB,Columbus,Columbus Crew,ST,1919,-1.7482,0.0682,0.5784,-0.8312,4.4950,1.4021,-1.6736,-0.1252,-0.2580,-0.7651,1.7075,0.2957,2023,400000,445833,2023-09-15,1991-04-04,USA,6,2,187
gOMn6NBlMw,Yaw Yeboah,CLB,Columbus,Columbus Crew,FB,2730,0.4054,0.6762,1.2241,0.0980,1.6633,0.9191,0.1546,0.7300,-0.4296,-0.9220,0.6362,0.3875,2023,600000,663750,2023-09-15,1997-03-28,Ghana,5,9,154
gOMn6oPAMw,Federico Bernardeschi,TOR,Toronto,Toronto FC,W,2834,0.6882,0.0583,1.2902,-0.1770,2.4517,1.9572,0.2897,-0.2367,-0.0177,-0.2969,-0.7928,0.4393,2023,3125000,6295381,2023-09-15,1994-02-16,Italy,6,1,170
gOMn6vBBMw,Erik Hurtado,DCU,D.C. United,D.C. United,ST,329,-0.6683,-0.0038,0.1388,-0.3203,1.0130,0.1760,-0.6393,-0.0466,0.0158,-0.2495,0.4231,-0.0472,2023,85444,102216,2023-09-15,1990-11-15,USA,5,10,181
gOMnBnmMwN,Johnny Russell,SKC,Kansas City,Sporting Kansas City,W,2125,1.2984,0.1976,1.4341,-0.0848,1.6375,1.2593,0.9002,-0.0084,0.4185,-0.1155,-0.6100,0.1679,2023,1000000,1000000,2023-09-15,1990-04-08,Scotland,5,10,154
gOMnl3y6qw,Jeong Sang-Bin,MIN,Minnesota,Minnesota United FC,AM,1070,-0.7263,0.2800,0.3499,-0.1643,2.0439,0.4660,-0.7950,0.1714,-0.1438,-0.2392,0.7197,-0.1167,2023,548000,654708,2023-09-15,2002-04-01,South Korea,5,8,150
gOMnldW8qw,Ema Twumasi,FCD,Dallas,FC Dallas,FB,2030,0.3036,-0.0614,1.1032,0.3213,0.1751,0.0525,0.1436,0.0342,-0.1811,-0.5062,-0.2856,-0.1929,2023,320000,339300,2023-09-15,1997-05-18,Ghana,6,0,161
gOMnlGZmqw,Mohamed Farsi,CLB,Columbus,Columbus Crew,FB,2855,0.7178,-0.2435,1.2120,-0.5111,1.0985,0.2300,0.4974,-0.1046,-0.6055,-1.6859,0.4511,-0.1144,2023,67360,74735,2023-09-15,1999-12-16,Canada,5,10,152
gOMnlrDeqw,George Campbell,MTL,Montréal,CF Montréal,CB,2052,-0.0106,-0.0912,0.7684,0.7787,0.2982,0.2298,-0.0390,0.0986,-0.7739,-0.2583,-0.3041,-0.0503,2023,325000,365625,2023-09-15,2001-06-22,USA,6,2,174
gOMnR0BmMw,Erik Holt,RSL,Salt Lake,Real Salt Lake,CB,65,0.0056,-0.0023,0.0342,0.0828,-0.0002,0.0000,0.0044,0.0044,-0.0161,0.0473,-0.0145,-0.0073,2023,200000,218750,2023-09-15,1996-09-06,USA,6,1,163
gOMnR0wlMw,Julian Gressel,CLB,Columbus,Columbus Crew,CM,2578,-0.0486,-0.0296,1.6608,1.5260,1.1457,0.8855,-0.2449,0.0120,0.0070,0.6388,0.0968,0.3273,2023,884000,930406,2023-09-15,1993-12-26,Germany,6,1,209
gOMnR6e6Mw,Nick Lima,ATX,Austin,Austin FC,FB,2731,-0.2166,0.0149,0.8009,1.5275,0.2351,0.3403,-0.4253,0.1432,-0.9597,0.4220,-0.5197,-0.0511,2023,375000,375000,2023-09-15,1994-11-17,USA,5,9,176
gOMnR96lMw,Alex Muyl,NSH,Nashville,Nashville SC,W,2390,-0.4620,-0.2321,1.5379,-0.0951,1.5922,0.6629,-0.7935,-0.3458,0.1989,-0.5328,-0.2044,-0.2507,2023,500000,500000,2023-09-15,1995-09-30,USA,5,11,174
gOMnRPxXMw,Michael Barrios,LAG,LA Galaxy,LA Galaxy,W,1090,0.0329,0.2990,0.5700,-0.2847,1.5790,0.6834,-0.0222,0.1815,0.0918,-0.2009,0.0708,0.0504,2023,650000,680000,2023-09-15,1991-04-21,Colombia,5,4,135
gOMnRVm8Mw,Nicolás Stefanelli,MIA,Miami,Inter Miami CF,W,1470,-0.7830,0.2532,0.6985,-0.9673,1.7671,0.6571,-0.9575,0.1153,-0.0036,-1.0888,0.1384,-0.0997,2023,400000,441667,2023-09-15,1994-01-22,Argentina,5,5,159
gOMnYNjlQw,Stiven Jimenez,CIN,Cincinnati,FC Cincinnati,ST,4,0.0000,0.0000,0.0000,0.0000,0.0000,0.0000,0.0007,-0.0006,-0.0013,0.0015,-0.0084,-0.0030,2023,67360,67360,2023-09-15,2007-06-24,USA,NA,NA,NA
gOMnYzdxQw,Tsiki Ntsabeleng,FCD,Dallas,FC Dallas,AM,446,-0.0168,-0.2549,0.4032,0.1597,0.2106,0.0921,-0.0733,-0.2755,0.1409,0.0386,-0.1076,-0.0766,2023,85444,85444,2023-09-15,1998-02-09,South Africa,5,7,159
